13012	283	133	Hooverphonic
13013	283	174	Thievery Corporation
13014	283	91	Faithless
13015	283	79	Groove Armada
13016	283	193	Portishead
13017	283	119	Massive Attack
13018	283	59	David Guetta
13019	283	58	Tiësto
13020	283	78	Freemasons
13021	283	64	Michael Gray
13022	283	101	UNKLE
13023	283	61	Archive
13024	283	78	Nightmares on Wax
13025	283	95	Zero 7
13026	283	77	Bonobo
13027	283	119	Sneaker Pimps
13028	283	65	Skye
13029	283	148	DJ Krush
13030	283	67	Flunk
13031	283	95	Kaskade
13032	283	71	Everything but the Girl
13033	283	57	Blockhead
13034	283	236	Tricky
13035	283	63	Funki Porcini
13036	283	224	StoneBridge
13037	283	135	Solu Music
13038	283	131	Booty Luv
13039	283	128	Junior Jack
13040	283	123	Lovage
13041	283	118	Supreme Beings of Leisure
13042	283	112	Martina Topley-Bird
13043	283	98	Soulsearcher
13044	283	96	8mm
13045	283	94	Smoke City
13046	283	92	Esthero
13047	283	86	Hott 22
13048	283	82	Shapeshifters
13049	283	80	Haji & Emanuel
13050	283	76	No Halo
13051	283	74	DJ Cam
13052	283	73	Bent
13053	283	73	Thunderball
13054	283	73	Joey Negro
13055	283	72	Shakedown
13056	283	71	Kings of Tomorrow
13057	283	69	Halou
13058	283	68	Milk & Sugar
13059	283	61	Karmacoda
13060	283	59	Kid Loco
13061	284	4	Radiohead
13062	284	5	System of a Down
13063	284	6	Limp Bizkit
13064	284	14	Deftones
13065	284	6	Korn
13066	284	4	Dire Straits
13067	284	5	36 Crazyfists
13068	284	7	The Doors
13069	284	6	Queen
13070	284	8	Foo Fighters
13071	284	4	Björk
13072	284	5	Incubus
13073	284	7	A Perfect Circle
13074	284	11	Tool
13075	284	8	The Blackout
13076	284	7	Sum 41
13077	284	6	The Darkness
13078	284	5	Deep Purple
13079	284	7	Creedence Clearwater Revival
13080	284	5	The Jimi Hendrix Experience
13081	284	4	Syd Barrett
13082	284	22	Devin Townsend
13083	284	16	Fightstar
13084	284	12	Creed
13085	284	27	Biffy Clyro
13086	284	27	SikTh
13087	284	17	Alter Bridge
13088	284	6	Cream
13089	284	5	Strapping Young Lad
13090	284	5	Bonnie Tyler
13091	284	13	Hundred Reasons
13092	284	6	Ace Frehley
13093	284	9	Team Sleep
13094	284	30	Fractured Visions
13095	284	26	InMe
13096	284	12	Reuben
13097	284	12	Brigade
13098	284	11	Refused
13099	284	9	Pulled Apart By Horses
13100	284	8	Rooster
13101	284	7	Hell Is for Heroes
13102	284	7	Jon Gomm
13103	284	7	Chickenhawk
13104	284	6	Further From The Truth
13105	284	5	Rick Wright
13106	284	5	My Awesome Compilation
13107	284	5	Dry Rise
13108	284	4	Skunk Anansie
13109	284	4	Alien Ant Farm
13110	284	4	Fuel
13111	285	310	Coldplay
13112	285	43	Gorillaz
13113	285	143	System of a Down
13114	285	147	Red Hot Chili Peppers
13115	285	360	Nirvana
13116	285	171	Ana Carolina
13117	285	59	Lily Allen
13118	285	148	Katy Perry
13119	285	111	Alanis Morissette
13120	285	122	Linkin Park
13121	285	56	Bad Religion
13122	285	84	blink-182
13123	285	329	Los Hermanos
13124	285	42	Oasis
13125	285	193	Maroon 5
13126	285	188	Pitty
13127	285	224	Pearl Jam
13128	285	220	AC/DC
13129	285	222	Metallica
13130	285	181	Legião Urbana
13131	285	340	Alice in Chains
13132	285	419	Iron Maiden
13133	285	45	Matanza
13134	285	79	Blind Guardian
13135	285	164	Nickelback
13136	285	53	Smash Mouth
13137	285	322	Foo Fighters
13138	285	1596	Misfits
13139	285	126	Devourment
13140	285	228	Judas Priest
13141	285	408	Motörhead
13142	285	41	The Fray
13143	285	137	Ramones
13144	285	144	Audioslave
13145	285	42	Aerosmith
13146	285	267	Mallu Magalhães
13147	285	65	Discharge
13148	285	55	Matisyahu
13149	285	58	D.R.I.
13150	285	59	Abominable Putridity
13151	285	735	S.M.E.S.
13152	285	83	Sabbat
13153	285	80	Lacerated Tissue
13154	285	70	Putrefaction Pestilence
13155	285	59	Pathology
13156	285	59	Cerebral Incubation
13157	285	57	Purulent Wormjizz
13158	285	56	Pyaemia
13159	285	49	O Rappa
13160	285	45	Mortician
13161	286	141	Madonna
13162	286	2146	Lady Gaga
13163	286	1776	Mariah Carey
13164	286	186	Céline Dion
13165	286	133	Janet Jackson
13166	286	520	Rihanna
13167	286	622	Britney Spears
13168	286	99	Jordin Sparks
13169	286	354	Kelly Clarkson
13170	286	157	Christina Aguilera
13171	286	111	Leona Lewis
13172	286	241	Beyoncé
13173	286	231	Katy Perry
13174	286	288	Alicia Keys
13175	286	124	P!nk
13176	286	154	David Archuleta
13177	286	96	Black Eyed Peas
13178	286	114	Nelly Furtado
13179	286	80	Keri Hilson
13180	286	249	Fergie
13181	286	310	The Saturdays
13182	286	206	JoJo
13183	286	453	Chris Brown
13184	286	86	Justin Timberlake
13185	286	154	Avril Lavigne
13186	286	911	Taylor Swift
13187	286	781	The Pussycat Dolls
13188	286	571	Evanescence
13189	286	128	Cascada
13190	286	1030	Backstreet Boys
13191	286	83	Jesse McCartney
13192	286	122	Miley Cyrus
13193	286	110	Usher
13194	286	162	Ne-Yo
13195	286	80	Kelis
13196	286	376	Paramore
13197	286	180	Gwen Stefani
13198	286	98	Maroon 5
13199	286	124	Flo Rida
13200	286	154	The Ting Tings
13201	286	240	Glee Cast
13202	286	148	Shakira
13203	286	162	Yelle
13204	286	79	Kristinia DeBarge
13205	286	194	Joss Stone
13206	286	184	Kris Allen
13207	286	87	Belanova
13208	286	171	Julieta Venegas
13209	286	97	La Oreja de Van Gogh
13210	286	96	Elliott Yamin
13211	288	330	Coldplay
13212	288	445	Gorillaz
13213	288	195	Pink Floyd
13214	288	444	Muse
13215	288	517	Red Hot Chili Peppers
13216	288	618	Interpol
13217	288	1545	The Beatles
13218	288	164	The Killers
13219	288	917	Green Day
13220	288	199	blink-182
13221	288	209	The Smashing Pumpkins
13222	288	173	Eminem
13223	288	176	Papa Roach
13224	288	325	Korn
13225	288	211	Oasis
13226	288	2057	Metallica
13227	288	208	Killswitch Engage
13228	288	288	Iron Maiden
13229	288	1111	Dream Theater
13230	288	263	Foo Fighters
13231	288	222	Joaquín Sabina
13232	288	239	Phoenix
13233	288	212	A Perfect Circle
13234	288	491	Justice
13235	288	623	MGMT
13236	288	293	The Offspring
13237	288	255	Led Zeppelin
13238	288	349	Ramones
13239	288	282	Avenged Sevenfold
13240	288	941	Héroes del Silencio
13241	288	251	Rage Against the Machine
13242	288	1234	Soda Stereo
13243	288	2091	Andrés Calamaro
13244	288	1302	Enrique Bunbury
13245	288	1037	Gustavo Cerati
13246	288	915	Fito Páez
13247	288	786	Calle 13
13248	288	723	Janio Lora
13249	288	671	Charly García
13250	288	498	Afterhours
13251	288	469	Joaquín Sabina & Fito Páez
13252	288	462	Toque Profundo
13253	288	285	Alex Ferreira
13254	288	247	Pescado Rabioso
13255	288	236	Robi Draco Rosa
13256	288	219	Vicentico
13257	288	207	Alejandro Sanz
13258	288	202	Luis Alberto Spinetta
13259	288	190	Juango Dávalos
13260	288	165	Spinetta y los Socios del Desierto
13261	289	823	Coldplay
13262	289	267	Lady Gaga
13263	289	639	Radiohead
13264	289	340	Pink Floyd
13265	289	7401	Muse
13266	289	609	Blur
13267	289	16566	Arctic Monkeys
13268	289	286	Red Hot Chili Peppers
13269	289	835	The Beatles
13270	289	968	Kings of Leon
13271	289	637	The Killers
13272	289	509	Green Day
13273	289	2166	Katy Perry
13274	289	707	Cobra Starship
13275	289	224	David Guetta
13276	289	201	Jason Mraz
13277	289	495	Linkin Park
13278	289	3021	The All-American Rejects
13279	289	4119	blink-182
13280	289	580	The Strokes
13281	289	2289	Klaxons
13282	289	673	3OH!3
13283	289	4338	nevershoutnever!
13284	289	221	Eminem
13285	289	839	Simple Plan
13286	289	1698	30 Seconds to Mars
13287	289	4881	Paramore
13288	289	469	Angels & Airwaves
13289	289	370	Oasis
13290	289	1214	Maroon 5
13291	289	295	Fall Out Boy
13292	289	1263	Kid Cudi
13293	289	202	Owl City
13294	289	535	Hey Monday
13295	289	807	Crystal Castles
13296	289	2219	Bring Me The Horizon
13297	289	3789	A Day to Remember
13298	289	345	Tegan and Sara
13299	289	262	Boys Like Girls
13300	289	327	Phoenix
13301	289	280	Sum 41
13302	289	888	Panic! At the Disco
13303	289	431	Vampire Weekend
13304	289	499	MGMT
13305	289	239	The Last Shadow Puppets
13306	289	395	The Devil Wears Prada
13307	289	301	Avenged Sevenfold
13308	289	1089	Plain White T's
13309	289	1018	+44
13310	289	348	eatmewhileimhot!
13311	290	23	Duran Duran
13312	290	25	Madonna
13313	290	6	Icehouse
13314	290	4	Moby
13315	290	17	George Michael
13316	290	8	Marc Almond
13317	290	4	INXS
13318	290	3	The Cure
13319	290	5	Tears for Fears
13320	290	6	Blur
13321	290	11	Eminem
13322	290	7	David Bowie
13323	290	5	Prince
13324	290	4	Queen
13325	290	11	Pet Shop Boys
13326	290	6	Yazoo
13327	290	4	Exposé
13328	290	6	Wham!
13329	290	22	Billy Idol
13330	290	6	Ace of Base
13331	290	4	Franz Ferdinand
13332	290	5	The Prodigy
13333	290	5	Dick Dale
13334	290	4	Calvin Harris
13335	290	4	Kim Carnes
13336	290	3	Sonic Youth
13337	290	4	Weird Al Yankovic
13338	290	5	Visage
13339	290	5	Dio
13340	290	4	Morrissey
13341	290	4	Bananarama
13342	290	5	Joan Jett and the Blackhearts
13343	290	4	The B-52's
13344	290	12	Hole
13345	290	8	Soft Cell
13346	290	7	Morten Harket
13347	290	7	Bryan Ferry
13348	290	4	The Ventures
13349	290	18	Falco
13350	290	14	The Go-Go's
13351	290	8	Jan Hammer
13352	290	6	Nancy Sinatra
13353	290	6	Adam Ant
13354	290	6	Funky Bunch
13355	290	5	Adam and the Ants
13356	290	5	Quarterflash
13357	290	5	Reagan Youth
13358	290	5	Nancy Sinatra & Lee Hazlewood
13359	290	4	Rick Springfield
13360	290	4	Charlie's Angels
13361	291	20	Britney Spears
13362	291	870	Kelly Clarkson
13363	291	143	Katy Perry
13364	291	348	Ashley Tisdale
13365	291	628	Avril Lavigne
13366	291	79144	Taylor Swift
13367	291	266	Miley Cyrus
13368	291	452	Ke$ha
13369	291	562	Paramore
13370	291	376	Glee Cast
13371	291	337	Demi Lovato
13372	291	290	Selena Gomez & the Scene
13373	291	1	Santana
13374	291	736	Lady Antebellum
13375	291	2582	Carrie Underwood
13376	291	4	Santigold
13377	291	127	Anastacia
13378	291	75	Leighton Meester
13379	291	21	Sara Evans
13380	291	27	Sam Sparro
13381	291	54	Kristin Chenoweth
13382	291	273	Kellie Pickler
13383	291	135	Miranda Lambert
13384	291	88	Lea Michele
13385	291	82	Asher Book
13386	291	76	Matthew Morrison
13387	291	56	Naturi Naughton
13388	291	54	Amber Riley
13389	291	54	Naturi Naughton & Collins Pennie
13390	291	44	Garrett Hedlund
13391	291	31	Cory Monteith
13392	291	31	Naturi Naughton, Asher Booke & Kay Panabaker
13393	291	29	Kerry Muzzey
13394	291	29	Mark Salling
13395	291	29	Jayma Mays
13396	291	28	Jenna Ushkowitz
13397	291	28	Kristin Chenoweth & Matthew Morrison
13398	291	27	"Hopsin, Ak'sent, Tynisha Keli & Donte ""Burger"" Winston"
13399	291	27	Raney Shockne Feat. Stella Moon
13400	291	27	Collins Pennie Feat. Ashleigh Haney
13401	291	26	Megan Mullally
13402	291	26	Anjulie
13403	291	26	Raney Shockne Feat. Oren Waters
13404	291	25	Rachael Sage
13405	291	25	Raney Shockne
13406	291	25	Garrett Hedlund & Leighton Meester
13407	291	22	Jesse Lee
13408	291	22	Kevin McHale
13409	291	21	Nikki Williams
13410	291	2	Finn
13411	292	412	Talk Talk
13412	292	875	Porcupine Tree
13413	292	1778	Radiohead
13414	292	175	The Cure
13415	292	123065	Pink Floyd
13416	292	539	Arcade Fire
13417	292	175	Bob Dylan
13418	292	165	Interpol
13419	292	2213	The Beatles
13420	292	325	Nine Inch Nails
13421	292	253	Sigur Rós
13422	292	191	The Smashing Pumpkins
13423	292	1132	Joy Division
13424	292	236	Jethro Tull
13425	292	440	Miles Davis
13426	292	329	John Coltrane
13427	292	169	Metallica
13428	292	191	The Rolling Stones
13429	292	402	The Velvet Underground
13430	292	833	The Doors
13431	292	3321	Can
13432	292	238	Queen
13433	292	195	Rush
13434	292	659	Tool
13435	292	150	Kayo Dot
13436	292	319	Black Sabbath
13437	292	2453	King Crimson
13438	292	463	Led Zeppelin
13439	292	568	David Gilmour
13440	292	225	The Jimi Hendrix Experience
13441	292	572	Brian Eno
13442	292	360	Syd Barrett
13443	292	524	Captain Beefheart & His Magic Band
13444	292	1150	Yes
13445	292	468	Amon Düül II
13446	292	166	Spiritualized
13447	292	242	Camel
13448	292	1300	My Dying Bride
13449	292	231	Jim Croce
13450	292	148	Emerson, Lake & Palmer
13451	292	1693	Gentle Giant
13452	292	1008	Faust
13453	292	1005	Hawkwind
13454	292	949	Van der Graaf Generator
13455	292	438	Neu!
13456	292	289	Swans
13457	292	203	Rare Bird
13458	292	168	Focus
13459	292	154	Gong
13460	292	146	Soft Machine
13461	293	139	The Beatles
13462	293	127	Green Day
13463	293	50	Taylor Swift
13464	293	411	blink-182
13465	293	55	Miley Cyrus
13466	293	54	Paramore
13467	293	585	Angels & Airwaves
13468	293	59	Chuck Berry
13469	293	169	Glee Cast
13470	293	281	All Time Low
13471	293	48	Marina & the Diamonds
13472	293	473	Owl City
13473	293	78	Shakira
13474	293	435	Johnny Cash
13475	293	148	Teen Hearts
13476	293	48	Ludwig van Beethoven
13477	293	48	Stone Sour
13478	293	36	Sum 41
13479	293	38	Tenacious D
13480	293	173	Ramones
13481	293	110	Avenged Sevenfold
13482	293	91	Weird Al Yankovic
13483	293	4017	Bowling for Soup
13484	293	90	George Strait
13485	293	171	Danny Elfman
13486	293	117	Hellogoodbye
13487	293	67	Marianas Trench
13488	293	105	Busted
13489	293	62	Dr. Acula
13490	293	922	MC Lars
13491	293	892	mc chris
13492	293	684	Dropkick Murphys
13493	293	442	Hyper Crush
13494	293	350	Dot Dot Curve :)
13495	293	312	Juliet Simms
13496	293	218	Zebrahead
13497	293	196	Mercy Mercedes
13498	293	155	Bob Schneider
13499	293	151	Amber Pacific
13500	293	140	nickasaur!
13501	293	139	MC Frontalot
13502	293	120	Iglu & Hartly
13503	293	113	Jon Lajoie
13504	293	96	MC Lars & YTCracker
13505	293	95	Nexilva
13506	293	72	The Dollyrots
13507	293	44	OPM
13508	293	43	School Boy Humor
13509	293	36	Phineas and Ferb Theme Song
13510	293	34	Army of Freshmen
13511	294	67	Red Hot Chili Peppers
13512	294	178	Peter Tosh
13513	294	93	Katy Perry
13514	294	144	雅-MIYAVI-
13515	294	51	AC/DC
13516	294	166	Solar Fields
13517	294	97	Skye Sweetnam
13518	294	83	Andrew Lloyd Webber
13519	294	122	Sweet
13520	294	64	Ozric Tentacles
13521	294	246	Kaya Project
13522	294	228	Dissidenten
13523	294	164	Kuba
13524	294	161	Eraser vs Yöjalka
13525	294	139	Shulman
13526	294	136	Haltya
13527	294	133	Crazy Ducks
13528	294	127	Polysics
13529	294	123	Sundial Aeon
13530	294	121	Salakavala
13531	294	116	相川七瀬
13532	294	110	Ocelot
13533	294	109	Pitch Black
13534	294	109	Bedouin Soundclash
13535	294	99	Sienis
13536	294	98	Bodhisattva 13:20
13537	294	92	Headphonics
13538	294	90	Eat Static
13539	294	87	Tripswitch
13540	294	87	Sundial
13541	294	84	Kiwa
13542	294	83	Ott
13543	294	82	Abakus
13544	294	79	Younger Brother
13545	294	78	Talpa
13546	294	76	Adham Shaikh
13547	294	73	Psilodump
13548	294	70	Jean-Jacques Perrey
13549	294	69	Buju Banton
13550	294	61	Mauxuam
13551	294	60	Hibernation
13552	294	60	Raappana
13553	294	59	Insaneacyde
13554	294	58	Vibrasphere
13555	294	57	Phutureprimitive
13556	294	55	Bluetech
13557	294	55	Gus Till
13558	294	55	Tamlin
13559	294	51	Gåte
13560	294	51	Raz
13561	295	725	Pink Floyd
13562	295	332	System of a Down
13563	295	291	Red Hot Chili Peppers
13564	295	841	In Flames
13565	295	518	AC/DC
13566	295	391	Metallica
13567	295	322	Alice Cooper
13568	295	308	The Rolling Stones
13569	295	614	Slayer
13570	295	672	Pantera
13571	295	958	Iron Maiden
13572	295	459	Megadeth
13573	295	361	Bruce Dickinson
13574	295	391	Children of Bodom
13575	295	329	Iced Earth
13576	295	355	Death
13577	295	251	Arch Enemy
13578	295	859	Kreator
13579	295	343	Queen
13580	295	343	Kaizers Orchestra
13581	295	641	Sodom
13582	295	236	Samael
13583	295	303	HammerFall
13584	295	257	Gamma Ray
13585	295	238	Death Angel
13586	295	484	Judas Priest
13587	295	1897	Motörhead
13588	295	402	Exodus
13589	295	287	W.A.S.P.
13590	295	553	Black Sabbath
13591	295	480	Deep Purple
13592	295	1410	Led Zeppelin
13593	295	284	Ramones
13594	295	574	The Hives
13595	295	313	Destruction
13596	295	240	Tankard
13597	295	1131	Anthrax
13598	295	313	Venom
13599	295	316	Mercyful Fate
13600	295	334	Mötley Crüe
13601	295	356	King Diamond
13602	295	249	Dio
13603	295	690	KISS
13604	295	275	Manowar
13605	295	353	Dead Kennedys
13606	295	620	Saxon
13607	295	258	Bathory
13608	295	258	Celtic Frost
13609	295	644	Diamond Head
13610	295	311	Sadus
13611	296	2	Small Faces
13612	296	3	Little Richard
13613	296	2	Johnny Cash
13614	296	2	Roy Orbison
13615	296	2	Creedence Clearwater Revival
13616	296	6	Buddy Holly
13617	296	4	Peggy Lee
13618	296	27	The G-Men RVA
13619	296	10	Buck Griffin
13620	296	10	Alvis Wayne
13621	296	7	The Strangeloves
13622	296	7	the ring of fire
13623	296	6	Hoyt Johnson
13624	296	6	Eddie Bond
13625	296	6	Danny Dean and the Homewreckers
13626	296	5	Eddie Cochran
13627	296	5	Sleepy LaBeef
13628	296	5	The Riptones
13629	296	5	Cave Catt Sammy
13630	296	5	Larry Donn
13631	296	5	Arty Hill and the Long Gone Daddys
13632	296	4	Jonathan Richman and the Modern Lovers
13633	296	4	Gene Vincent
13634	296	4	High Noon
13635	296	4	Dave Travis
13636	296	4	Tommy Blake
13637	296	4	The Knickerbockers
13638	296	4	Andy Anderson
13639	296	4	The Rockats
13640	296	4	Bernie Early
13641	296	4	Josie Kreuzer
13642	296	4	DICKY DIXON LAKE RECORDS
13643	296	3	Jack Scott
13644	296	3	Ronnie Hawkins
13645	296	3	Matchbox
13646	296	3	Sonny Burgess
13647	296	3	Ray Campi
13648	296	3	Dale Hawkins
13649	296	3	Narvel Felts
13650	296	3	Johnny Kidd & The Pirates
13651	296	3	Autry Inman
13652	296	3	Billy J. Kramer & The Dakotas
13653	296	3	Walt Solek
13654	296	3	The Dave Clark Five
13655	296	3	Mickey Hawks
13656	296	3	Hicksville Bombers
13657	296	3	Ernie Barton
13658	296	3	Frank Yankovic and His Yanks
13659	296	3	Doug Wilshire
13660	296	2	Duane Eddy
13661	297	698	Radiohead
13662	297	642	Placebo
13663	297	342	Beirut
13664	297	869	Arcade Fire
13665	297	699	Bob Dylan
13666	297	769	Modest Mouse
13667	297	427	Interpol
13668	297	567	Queens of the Stone Age
13669	297	2118	The Beatles
13670	297	419	Devendra Banhart
13671	297	1064	Yeah Yeah Yeahs
13672	297	1075	The Smiths
13673	297	1402	Los Hermanos
13674	297	433	The Kinks
13675	297	1951	Belle and Sebastian
13676	297	346	Sufjan Stevens
13677	297	1000	of Montreal
13678	297	1799	The White Stripes
13679	297	550	PJ Harvey
13680	297	418	Franz Ferdinand
13681	297	846	Björk
13682	297	330	Yann Tiersen
13683	297	601	Architecture in Helsinki
13684	297	1989	The Dresden Dolls
13685	297	2947	Cat Power
13686	297	585	Sonic Youth
13687	297	629	Joanna Newsom
13688	297	652	Deerhoof
13689	297	622	Super Furry Animals
13690	297	951	Regina Spektor
13691	297	1002	Cansei de Ser Sexy
13692	297	357	Blonde Redhead
13693	297	472	Supergrass
13694	297	1167	CocoRosie
13695	297	412	Cachorro Grande
13696	297	761	The Sugarplastic
13697	297	593	Tujiko Noriko
13698	297	518	The Go! Team
13699	297	472	My Little Airport
13700	297	435	Camera Obscura
13701	297	426	Cibo Matto
13702	297	424	Os Mutantes
13703	297	409	The 5.6.7.8's
13704	297	405	Vashti Bunyan
13705	297	344	Sons and Daughters
13706	297	342	Nico
13707	297	336	Rasputina
13708	297	334	Spaghetti Vabune!
13709	297	332	...And You Will Know Us by the Trail of Dead
13710	297	329	Faun Fables
13711	298	316	Arctic Monkeys
13712	298	598	Babyshambles
13713	298	608	My Chemical Romance
13714	298	531	Bob Dylan
13715	298	25018	The Beatles
13716	298	204	Adriana Calcanhotto
13717	298	618	Cobra Starship
13718	298	179	Los Hermanos
13719	298	1274	The Who
13720	298	2757	John Lennon
13721	298	73771	Amy Winehouse
13722	298	1048	Fresno
13723	298	280	The Kooks
13724	298	1347	Chiodos
13725	298	391	Incubus
13726	298	430	Roy Orbison
13727	298	340	Alexisonfire
13728	298	227	Elvis Presley
13729	298	207	Vampire Weekend
13730	298	5726	George Harrison
13731	298	908	The Mamas & The Papas
13732	298	1602	Maria Rita
13733	298	356	Little Joy
13734	298	583	Adele
13735	298	353	Michael Bublé
13736	298	2601	Maysa
13737	298	201	The Maccabees
13738	298	177	City and Colour
13739	298	790	This Providence
13740	298	199	Cansei de Ser Sexy
13741	298	396	Mallu Magalhães
13742	298	682	Scary Kids Scaring Kids
13743	298	1930	The Yardbirds
13744	298	327	Hellogoodbye
13745	298	3304	Diante do Trono
13746	298	974	My American Heart
13747	298	877	André Valadão
13748	298	791	Jack Peñate
13749	298	779	Good Shoes
13750	298	712	The Small Faces
13751	298	608	Toque No Altar
13752	298	471	Bread
13753	298	463	Peter & Gordon
13754	298	447	The Zombies
13755	298	393	Self Against City
13756	298	378	The Searchers
13757	298	237	The Hush Sound
13758	298	204	Lázaro
13759	298	202	Hot Hot Heat
13760	298	193	The Zutons
13761	299	448	Kylie Minogue
13762	299	377	Coldplay
13763	299	221	Madonna
13764	299	215	Lady Gaga
13765	299	131	Keane
13766	299	236	James Blunt
13767	299	799	Arctic Monkeys
13768	299	563	Bloc Party
13769	299	144	Travis
13770	299	290	The Killers
13771	299	427	Britney Spears
13772	299	148	Beyoncé
13773	299	453	Lily Allen
13774	299	521	Kanye West
13775	299	526	Colbie Caillat
13776	299	230	Jack Johnson
13777	299	266	Móveis Coloniais de Acaju
13778	299	377	The Strokes
13779	299	201	Kate Nash
13780	299	157	Los Hermanos
13781	299	115	Paramore
13782	299	257	Maroon 5
13783	299	170	The Ting Tings
13784	299	223	Kaiser Chiefs
13785	299	488	Amy Winehouse
13786	299	408	The Kooks
13787	299	103	Franz Ferdinand
13788	299	118	The Fratellis
13789	299	351	Joss Stone
13790	299	484	Lykke Li
13791	299	110	Maria Rita
13792	299	424	Norah Jones
13793	299	342	Cássia Eller
13794	299	419	KT Tunstall
13795	299	271	Jace Everett
13796	299	212	Cansei de Ser Sexy
13797	299	195	Biquini Cavadão
13798	299	149	Black Kids
13799	299	164	Vanessa da Mata
13800	299	200	Nando Reis
13801	299	112	Forfun
13802	299	1097	Lenine
13803	299	173	Guinga
13804	299	166	João Bosco
13805	299	151	Andy McKee
13806	299	128	Ney Conceição
13807	299	123	Ben Harper
13808	299	108	The Dave Brubeck Quartet
13809	299	106	Yamandú Costa
13810	299	101	Nosso Trio
13811	300	158	Scorpions
13812	300	371	a-ha
13813	300	445	Poets of the Fall
13814	300	280	System of a Down
13815	300	617	Bob Dylan
13816	300	1600	O Teatro Mágico
13817	300	159	Los Hermanos
13818	300	296	U2
13819	300	138	Korn
13820	300	223	Pearl Jam
13821	300	2804	Engenheiros do Hawaii
13822	300	390	AC/DC
13823	300	253	Metallica
13824	300	519	Capital Inicial
13825	300	572	Legião Urbana
13826	300	409	Kaiser Chiefs
13827	300	415	Johnny Cash
13828	300	596	Eagles
13829	300	2605	Matanza
13830	300	2227	Avantasia
13831	300	154	Slipknot
13832	300	180	Joe Satriani
13833	300	159	Skank
13834	300	374	Guns N' Roses
13835	300	141	HammerFall
13836	300	191	Edguy
13837	300	943	Primal Fear
13838	300	2248	Creedence Clearwater Revival
13839	300	225	Raimundos
13840	300	236	Def Leppard
13841	300	454	Aerosmith
13842	300	179	Van Halen
13843	300	511	Bidê ou Balde
13844	300	1144	Acústicos & Valvulados
13845	300	117	Mr. Big
13846	300	610	Rosa De Saron
13847	300	820	Biquini Cavadão
13848	300	435	Raul Seixas
13849	300	492	Barão Vermelho
13850	300	126	Victor e Léo
13851	300	941	Cachorro Grande
13852	300	132	Lenine
13853	300	356	Motorocker
13854	300	302	Velhas Virgens
13855	300	269	Chicago
13856	300	247	Pouca Vogal
13857	300	214	Frejat
13858	300	193	RPM
13859	300	188	Michael Kiske
13860	300	130	Rádio Taxi
13861	301	374	Madonna
13862	301	608	Lady Gaga
13863	301	167	Duffy
13864	301	896	Placebo
13865	301	164	Kings of Leon
13866	301	256	Ana Carolina
13867	301	286	Rihanna
13868	301	590	Britney Spears
13869	301	241	Christina Aguilera
13870	301	276	Beyoncé
13871	301	456	Lily Allen
13872	301	132	Katy Perry
13873	301	332	P!nk
13874	301	398	Alanis Morissette
13875	301	490	Avril Lavigne
13876	301	121	Kate Nash
13877	301	286	Miley Cyrus
13878	301	345	Paramore
13879	301	441	Lindsay Lohan
13880	301	149	Gwen Stefani
13881	301	359	Gossip
13882	301	294	David Bowie
13883	301	135	RBD
13884	301	285	The Pretty Reckless
13885	301	161	Engenheiros do Hawaii
13886	301	288	AC/DC
13887	301	849	The Rolling Stones
13888	301	149	Lulu Santos
13889	301	164	Anahí
13890	301	154	Tegan and Sara
13891	301	250	Amy Winehouse
13892	301	122	Queen
13893	301	254	Foo Fighters
13894	301	225	Blondie
13895	301	143	Panic! At the Disco
13896	301	694	Guns N' Roses
13897	301	133	MGMT
13898	301	184	ABBA
13899	301	775	Carla Bruni
13900	301	308	Cássia Eller
13901	301	114	Mötley Crüe
13902	301	232	Adele
13903	301	168	The Subways
13904	301	126	Maysa
13905	301	461	KISS
13906	301	366	Aerosmith
13907	301	164	Maria Gadú
13908	301	276	Cansei de Ser Sexy
13909	301	140	Cazuza
13910	301	132	Marina Lima
13911	302	436	Kylie Minogue
13912	302	21536	Lady Gaga
13913	302	183	Céline Dion
13914	302	718	Rihanna
13915	302	1038	Britney Spears
13916	302	7945	Christina Aguilera
13917	302	214	Jennifer Lopez
13918	302	184	Katy Perry
13919	302	295	P!nk
13920	302	177	Black Eyed Peas
13921	302	191	Kat DeLuna
13922	302	322	Natasha Bedingfield
13923	302	225	Avril Lavigne
13924	302	1991	Cher
13925	302	598	Cheryl Cole
13926	302	1710	Shania Twain
13927	302	2260	Ke$ha
13928	302	7609	Within Temptation
13929	302	190	Jeffree Star
13930	302	292	Little Boots
13931	302	1056	Nicole Scherzinger
13932	302	1414	Eric Saade
13933	302	1736	Glee Cast
13934	302	1092	Shakira
13935	302	3375	The Pretty Reckless
13936	302	568	Nightwish
13937	302	245	Jessie J
13938	302	1909	Kerli
13939	302	924	Nicki Minaj
13940	302	5362	Tarja
13941	302	559	Panic! At the Disco
13942	302	335	Tristania
13943	302	228	Black Veil Brides
13944	302	201	Adele
13945	302	241	Robyn
13946	302	727	Christina Perri
13947	302	245	Ola
13948	302	434	Sirenia
13949	302	3781	Natalia Kills
13950	302	192	Emilie Autumn
13951	302	1626	Delain
13952	302	1237	Kristine Elezaj
13953	302	1223	ReVamp
13954	302	406	Sellyy
13955	302	361	Blake McGrath
13956	302	333	Joe Brooks
13957	302	277	Marie-Mai
13958	302	204	Indica
13959	302	192	Mash
13960	302	184	Valentine
13961	303	422	Daft Punk
13962	303	228	Gorillaz
13963	303	924	The Cure
